"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","Y좌표","X좌표","작업일자"
"BS101089","은평구","버스정류소_녹번역","통일로","12-027","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.601864","126.935326","2025-12-22 15:12:01.0"
"BS101090","은평구","버스정류소_녹번역","통일로","12-028","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.602436","126.93505","2025-12-22 15:12:01.0"
"BS101091","은평구","버스정류소_녹번초등학교.은평세무서","서오릉로 31","12-154","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.603664","126.92503","2025-12-22 15:12:01.0"
"BS101092","은평구","버스정류소_대조시장앞","녹번동 141-20","12-247","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.608654","126.92651","2025-12-22 15:12:01.0"
"BS101093","은평구","버스정류소_덕은교.은평차고지앞","수색로","12-001","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.5896","126.88412","2025-12-22 15:12:01.0"
"BS101094","은평구","버스정류소_덕은교.은평차고지앞","수색로","12-002","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.589165","126.88479","2025-12-22 15:12:01.0"
"BS101095","은평구","버스정류소_덕은교.은평차고지앞","수색동 282-2","12-314","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.588577","126.88561","2025-12-22 15:12:01.0"
"BS101096","은평구","버스정류소_덕은교.은평차고지앞","수색동 403","12-315","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.589962","126.883446","2025-12-22 15:12:01.0"
"BS101097","은평구","버스정류소_독박골.북한산래미안APT","불광동 산42-5임","12-253","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.610744","126.939606","2025-12-22 15:12:01.0"
"BS101098","은평구","버스정류소_독박골.북한산래미안APT앞","녹번동 1-60임","12-250","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.61051","126.9398","2025-12-22 15:12:01.0"
"BS101099","은평구","버스정류소_동명여고.천주교불광동성당","통일로","12-019","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.615482","126.92521","2025-12-22 15:12:01.0"
"BS101100","은평구","버스정류소_동명여고.천주교불광동성당","통일로","12-020","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.61622","126.92393","2025-12-22 15:12:01.0"
"BS101101","은평구","버스정류소_동부센트레빌320동앞","진관외동 192-3대","12-462","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.634075","126.92777","2025-12-22 15:12:01.0"
"BS101102","은평구","버스정류소_동부센트레빌324동앞","진관외동 179-705도","12-460","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.634056","126.92455","2025-12-22 15:12:01.0"
"BS101103","은평구","버스정류소_두산위브205동앞","진관외동 178-11대","12-465","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.634266","126.92626","2025-12-22 15:12:01.0"
"BS101104","은평구","버스정류소_두산위브253동앞","진관외동 170-4학","12-461","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.634266","126.92285","2025-12-22 15:12:01.0"
"BS101105","은평구","버스정류소_디지털미디어시티역","수색로","12-007","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.579006","126.9005","2025-12-22 15:12:01.0"
"BS101106","은평구","버스정류소_디지털미디어시티역","수색로","12-008","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.57851","126.901436","2025-12-22 15:12:01.0"
"BS101107","은평구","버스정류소_래미안922동앞","진관내동 35-5","12-466","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.643875","126.92138","2025-12-22 15:12:01.0"
"BS101108","은평구","버스정류소_롯데캐슬820동앞","진관내동 34-15잡","12-467","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.644","126.92157","2025-12-22 15:12:01.0"
"BS101109","은평구","버스정류소_롯데캐슬823동앞","진관내동 21-29","12-429","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.642075","126.92175","2025-12-22 15:12:01.0"
"BS101110","은평구","버스정류소_박석고개.신도고등학교","통일로","12-013","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.629917","126.91937","2025-12-22 15:12:01.0"
"BS101111","은평구","버스정류소_박석고개.신도고등학교","통일로","12-014","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.630867","126.91919","2025-12-22 15:12:01.0"
"BS101112","은평구","버스정류소_백련산힐스테이트2차","응암동 614-18","12-267","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.590313","126.92287","2025-12-22 15:12:01.0"
"BS101113","은평구","버스정류소_백화사","진관내동 295-2답","12-236","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.653744","126.939","2025-12-22 15:12:01.0"
"BS101114","은평구","버스정류소_북한산성입구","진관내동 288-1천","12-234","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.658188","126.94534","2025-12-22 15:12:01.0"
"BS101115","은평구","버스정류소_북한산수자인아파트","불광동 산33-2임","12-289","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.62133","126.93153","2025-12-22 15:12:01.0"
"BS101116","은평구","버스정류소_불광대호아파트","불광1 631-1","12-280","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.614704","126.9326","2025-12-22 15:12:01.0"
"BS101117","은평구","버스정류소_불광역3호선.서울혁신파크","통일로","12-023","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.608437","126.93175","2025-12-22 15:12:01.0"
"BS101118","은평구","버스정류소_불광역3호선.서울혁신파크","통일로","12-024","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.60925","126.93091","2025-12-22 15:12:01.0"
"BS101119","은평구","버스정류소_불광역.불광1동주민센터","불광동 613-3","12-254","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.609528","126.93261","2025-12-22 15:12:01.0"
"BS101120","은평구","버스정류소_불광중학교","불광2 173학","12-285","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.622776","126.93104","2025-12-22 15:12:01.0"
"BS101121","은평구","버스정류소_불광지구대","연서로 292","12-187","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.621773","126.92679","2025-12-22 15:12:01.0"
"BS101122","은평구","버스정류소_삼성타운","대조동 231","12-139","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.608704","126.920975","2025-12-22 15:12:01.0"
"BS101123","은평구","버스정류소_삼천리골입구56사단북한산부대","진관내동 2-6천","12-230","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.650345","126.93512","2025-12-22 15:12:01.0"
"BS101124","은평구","버스정류소_삼천리골입구56사단북한산부대","진관내동 2-32천","12-237","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.64995","126.93341","2025-12-22 15:12:01.0"
"BS101125","은평구","버스정류소_상신초등학교","신사동 30-10","12-159","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.59586","126.91016","2025-12-22 15:12:01.0"
"BS101126","은평구","버스정류소_서부경찰서후문","응암로 352","12-309","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.602737","126.9227","2025-12-22 15:12:01.0"
"BS101127","은평구","버스정류소_불광역3.6호선","통일로","12-021","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.611885","126.92876","2025-12-22 15:12:01.0"
"BS101128","은평구","버스정류소_불광역3.6호선","통일로","12-022","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.612446","126.928154","2025-12-22 15:12:01.0"
"BS101129","은평구","버스정류소_선정중고등학교","갈현동 321-22","12-147","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.615734","126.907936","2025-12-22 15:12:01.0"
"BS101130","은평구","버스정류소_세명컴퓨터고등학교","통일로","12-015","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.624214","126.919975","2025-12-22 15:12:01.0"
"BS101131","은평구","버스정류소_세명컴퓨터고등학교","통일로","12-016","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.625282","126.92","2025-12-22 15:12:01.0"
"BS101132","은평구","버스정류소_수국사입구","서오릉로 253","12-472","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.616863","126.90666","2025-12-22 15:12:01.0"
"BS101133","은평구","버스정류소_수색교","수색로","12-003","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.585785","126.88848","2025-12-22 15:12:01.0"
"BS101134","은평구","버스정류소_수색교","수색로","12-004","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.5854","126.889244","2025-12-22 15:12:01.0"
"BS101135","은평구","버스정류소_수색역","수색로 245","12-318","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.580727","126.8973","2025-12-22 15:12:01.0"
"BS101136","은평구","버스정류소_수색역앞","수색로","12-005","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.58322","126.893234","2025-12-22 15:12:01.0"
"BS101137","은평구","버스정류소_수색역앞","수색로","12-006","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.583046","126.894104","2025-12-22 15:12:01.0"
"BS101138","은평구","버스정류소_신도중학교","진관외동 207-23답","12-192","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.633347","126.931526","2025-12-22 15:12:01.0"
"BS101139","은평구","버스정류소_신도초교.은평메디텍고등학교","진관외동 198-3대","12-463","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.63421","126.92911","2025-12-22 15:12:01.0"
"BS101140","은평구","버스정류소_신도초중교입구.한국고전번역원","진관외동 164-11잡","12-449","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.63142","126.9255","2025-12-22 15:12:01.0"
"BS101141","은평구","버스정류소_신사동고개","신사동 20-4","12-366","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.598164","126.91083","2025-12-22 15:12:01.0"
"BS101142","은평구","버스정류소_신사동고개","신사동 19-100","12-368","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.597767","126.90992","2025-12-22 15:12:01.0"
"BS101143","은평구","버스정류소_신흥시장","신사 123-35천","12-177","","5-1. 버스정류소(국비)","버스정류소(국비)","과기부WiFi","임대망","2021","실외","","37.5954","126.914894","2025-12-22 15:12:01.0"
